"OTU"	"Sample"	"Abundance"	"perc_SWHC"	"soil_type"	"block"	"product_name"	"cog_access"	"cog_name"	"cog_function"	"cog_category"	"Kingdom"	"Phylum"	"Class"	"Order"	"Family"	"Genus"	"Species"
"gene_id_3882781"	"IR_5_5"	2	"5"	"IR"	"5"	"AraJ"	"COG2814"	"AraJ"	"Arabinose efflux permease"	"Carbohydrate transport and metabolism"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Actinomycetales"	"Micromonosporaceae"	"Actinoplanes"	"Actinoplanes missouriensis"
"gene_id_3882781"	"DL_50_4"	2	"50"	"DL"	"4"	"AraJ"	"COG2814"	"AraJ"	"Arabinose efflux permease"	"Carbohydrate transport and metabolism"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Actinomycetales"	"Micromonosporaceae"	"Actinoplanes"	"Actinoplanes missouriensis"
"gene_id_3882781"	"DL_50_5"	2	"50"	"DL"	"5"	"AraJ"	"COG2814"	"AraJ"	"Arabinose efflux permease"	"Carbohydrate transport and metabolism"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Actinomycetales"	"Micromonosporaceae"	"Actinoplanes"	"Actinoplanes missouriensis"
"gene_id_4137729"	"DL_5_4"	2	"5"	"DL"	"4"	"CitB"	"COG2197"	"CitB"	"Response regulator containing a CheY-like receiver domain and an HTH DNA-binding domain"	"Signal transduction mechanisms / Transcription"	"Bacteria"	"Nitrospirae"	"Nitrospira"	"Nitrospirales"	"Nitrospiraceae"	"Nitrospira"	"Nitrospira moscoviensis"
"gene_id_4137729"	"DL_5_2"	2	"5"	"DL"	"2"	"CitB"	"COG2197"	"CitB"	"Response regulator containing a CheY-like receiver domain and an HTH DNA-binding domain"	"Signal transduction mechanisms / Transcription"	"Bacteria"	"Nitrospirae"	"Nitrospira"	"Nitrospirales"	"Nitrospiraceae"	"Nitrospira"	"Nitrospira moscoviensis"
"gene_id_4137729"	"IR_5_3"	2	"5"	"IR"	"3"	"CitB"	"COG2197"	"CitB"	"Response regulator containing a CheY-like receiver domain and an HTH DNA-binding domain"	"Signal transduction mechanisms / Transcription"	"Bacteria"	"Nitrospirae"	"Nitrospira"	"Nitrospirales"	"Nitrospiraceae"	"Nitrospira"	"Nitrospira moscoviensis"
"gene_id_4137729"	"IR_50_2"	2	"50"	"IR"	"2"	"CitB"	"COG2197"	"CitB"	"Response regulator containing a CheY-like receiver domain and an HTH DNA-binding domain"	"Signal transduction mechanisms / Transcription"	"Bacteria"	"Nitrospirae"	"Nitrospira"	"Nitrospirales"	"Nitrospiraceae"	"Nitrospira"	"Nitrospira moscoviensis"
"gene_id_4149306"	"DL_50_2"	2	"50"	"DL"	"2"	"mreC"	"COG1792"	"MreC"	"Cell shape-determining protein"	"Cell envelope biogenesis, outer membrane"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Actinomycetales"	"Streptomycetaceae"	"Streptomyces"	"Streptomyces albus"
"gene_id_4149306"	"IR_50_1"	2	"50"	"IR"	"1"	"mreC"	"COG1792"	"MreC"	"Cell shape-determining protein"	"Cell envelope biogenesis, outer membrane"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Actinomycetales"	"Streptomycetaceae"	"Streptomyces"	"Streptomyces albus"
"gene_id_4149306"	"DL_5_5"	2	"5"	"DL"	"5"	"mreC"	"COG1792"	"MreC"	"Cell shape-determining protein"	"Cell envelope biogenesis, outer membrane"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Actinomycetales"	"Streptomycetaceae"	"Streptomyces"	"Streptomyces albus"
"gene_id_4149306"	"IR_5_4"	2	"5"	"IR"	"4"	"mreC"	"COG1792"	"MreC"	"Cell shape-determining protein"	"Cell envelope biogenesis, outer membrane"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Actinomycetales"	"Streptomycetaceae"	"Streptomyces"	"Streptomyces albus"
"gene_id_4244478"	"IR_5_1"	2	"5"	"IR"	"1"	"Tra5"	"COG2801"	"Tra5"	"Transposase and inactivated derivatives"	"DNA replication, recombination, and repair"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Actinomycetales"	"Streptomycetaceae"	"Streptomyces"	"Streptomyces hygroscopicus"
"gene_id_4244478"	"IR_50_2"	2	"50"	"IR"	"2"	"Tra5"	"COG2801"	"Tra5"	"Transposase and inactivated derivatives"	"DNA replication, recombination, and repair"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Actinomycetales"	"Streptomycetaceae"	"Streptomyces"	"Streptomyces hygroscopicus"
"gene_id_4244478"	"IR_5_5"	2	"5"	"IR"	"5"	"Tra5"	"COG2801"	"Tra5"	"Transposase and inactivated derivatives"	"DNA replication, recombination, and repair"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Actinomycetales"	"Streptomycetaceae"	"Streptomyces"	"Streptomyces hygroscopicus"
"gene_id_4244478"	"IR_50_5"	2	"50"	"IR"	"5"	"Tra5"	"COG2801"	"Tra5"	"Transposase and inactivated derivatives"	"DNA replication, recombination, and repair"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Actinomycetales"	"Streptomycetaceae"	"Streptomyces"	"Streptomyces hygroscopicus"
"gene_id_4284843"	"DL_5_5"	2	"5"	"DL"	"5"	"COG4928"	"COG4928"	"COG4928"	"Predicted P-loop ATPase"	"General function prediction only"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Actinomycetales"	"Catenulisporaceae"	"Catenulispora"	"Catenulispora acidiphila"
"gene_id_4284843"	"IR_5_2"	2	"5"	"IR"	"2"	"COG4928"	"COG4928"	"COG4928"	"Predicted P-loop ATPase"	"General function prediction only"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Actinomycetales"	"Catenulisporaceae"	"Catenulispora"	"Catenulispora acidiphila"
"gene_id_4284843"	"IR_50_5"	2	"50"	"IR"	"5"	"COG4928"	"COG4928"	"COG4928"	"Predicted P-loop ATPase"	"General function prediction only"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Actinomycetales"	"Catenulisporaceae"	"Catenulispora"	"Catenulispora acidiphila"
"gene_id_4284843"	"IR_50_1"	2	"50"	"IR"	"1"	"COG4928"	"COG4928"	"COG4928"	"Predicted P-loop ATPase"	"General function prediction only"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Actinomycetales"	"Catenulisporaceae"	"Catenulispora"	"Catenulispora acidiphila"
"gene_id_4284843"	"IR_50_2"	2	"50"	"IR"	"2"	"COG4928"	"COG4928"	"COG4928"	"Predicted P-loop ATPase"	"General function prediction only"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Actinomycetales"	"Catenulisporaceae"	"Catenulispora"	"Catenulispora acidiphila"
"gene_id_4284843"	"IR_50_3"	2	"50"	"IR"	"3"	"COG4928"	"COG4928"	"COG4928"	"Predicted P-loop ATPase"	"General function prediction only"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Actinomycetales"	"Catenulisporaceae"	"Catenulispora"	"Catenulispora acidiphila"
"gene_id_4300419"	"IR_50_5"	2	"50"	"IR"	"5"	"AprE"	"COG1404"	"AprE"	"Subtilisin-like serine proteases"	"Posttranslational modification, protein turnover, chaperones"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Actinomycetales"	"Streptomycetaceae"	"Streptomyces"	"Streptomyces incarnatus"
"gene_id_4300419"	"IR_50_4"	2	"50"	"IR"	"4"	"AprE"	"COG1404"	"AprE"	"Subtilisin-like serine proteases"	"Posttranslational modification, protein turnover, chaperones"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Actinomycetales"	"Streptomycetaceae"	"Streptomyces"	"Streptomyces incarnatus"
"gene_id_4300419"	"IR_50_3"	2	"50"	"IR"	"3"	"AprE"	"COG1404"	"AprE"	"Subtilisin-like serine proteases"	"Posttranslational modification, protein turnover, chaperones"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Actinomycetales"	"Streptomycetaceae"	"Streptomyces"	"Streptomyces incarnatus"
"gene_id_4300425"	"DL_5_5"	2	"5"	"DL"	"5"	"sepF"	"COG1799"	"COG1799"	"Uncharacterized protein conserved in bacteria"	"Function unknown"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Actinomycetales"	"Streptomycetaceae"	"Streptomyces"	"Streptomyces incarnatus"
"gene_id_4353012"	"IR_5_2"	2	"5"	"IR"	"2"	"pdxT, pdx2"	"COG0311"	"PDX2"	"Predicted glutamine amidotransferase involved in pyridoxine biosynthesis"	"Coenzyme metabolism"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Actinomycetales"	"Streptomycetaceae"	"Kitasatospora"	"Kitasatospora setae"
"gene_id_4353012"	"IR_5_1"	2	"5"	"IR"	"1"	"pdxT, pdx2"	"COG0311"	"PDX2"	"Predicted glutamine amidotransferase involved in pyridoxine biosynthesis"	"Coenzyme metabolism"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Actinomycetales"	"Streptomycetaceae"	"Kitasatospora"	"Kitasatospora setae"
"gene_id_4354788"	"DL_50_3"	2	"50"	"DL"	"3"	"COG4626"	"COG4626"	"COG4626"	"Phage terminase-like protein, large subunit"	"General function prediction only"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Actinomycetales"	"Streptomycetaceae"	"Streptomyces"	"Streptomyces autolyticus"
"gene_id_4354788"	"IR_50_4"	2	"50"	"IR"	"4"	"COG4626"	"COG4626"	"COG4626"	"Phage terminase-like protein, large subunit"	"General function prediction only"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Actinomycetales"	"Streptomycetaceae"	"Streptomyces"	"Streptomyces autolyticus"
"gene_id_4354788"	"DL_50_1"	2	"50"	"DL"	"1"	"COG4626"	"COG4626"	"COG4626"	"Phage terminase-like protein, large subunit"	"General function prediction only"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Actinomycetales"	"Streptomycetaceae"	"Streptomyces"	"Streptomyces autolyticus"
"gene_id_4354788"	"DL_50_4"	2	"50"	"DL"	"4"	"COG4626"	"COG4626"	"COG4626"	"Phage terminase-like protein, large subunit"	"General function prediction only"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Actinomycetales"	"Streptomycetaceae"	"Streptomyces"	"Streptomyces autolyticus"
"gene_id_4354790"	"DL_50_1"	2	"50"	"DL"	"1"	"COG4695"	"COG4695"	"COG4695"	"Phage-related protein"	"Function unknown"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Actinomycetales"	"Streptomycetaceae"	"Streptomyces"	"Streptomyces autolyticus"
"gene_id_4354790"	"IR_50_2"	2	"50"	"IR"	"2"	"COG4695"	"COG4695"	"COG4695"	"Phage-related protein"	"Function unknown"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Actinomycetales"	"Streptomycetaceae"	"Streptomyces"	"Streptomyces autolyticus"
"gene_id_4354803"	"DL_50_2"	2	"50"	"DL"	"2"	"COG3953"	"COG3953"	"COG3953"	"SLT domain proteins"	"General function prediction only"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Actinomycetales"	"Streptomycetaceae"	"Streptomyces"	"Streptomyces autolyticus"
"gene_id_4354803"	"DL_50_1"	2	"50"	"DL"	"1"	"COG3953"	"COG3953"	"COG3953"	"SLT domain proteins"	"General function prediction only"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Actinomycetales"	"Streptomycetaceae"	"Streptomyces"	"Streptomyces autolyticus"
"gene_id_4431943"	"IR_5_2"	2	"5"	"IR"	"2"	"pdhR"	"COG2186"	"FadR"	"Transcriptional regulators"	"Transcription"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Actinomycetales"	"Streptomycetaceae"	"Streptomyces"	"Streptomyces hygroscopicus"
"gene_id_4431943"	"IR_50_4"	2	"50"	"IR"	"4"	"pdhR"	"COG2186"	"FadR"	"Transcriptional regulators"	"Transcription"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Actinomycetales"	"Streptomycetaceae"	"Streptomyces"	"Streptomyces hygroscopicus"
"gene_id_4431943"	"IR_5_5"	2	"5"	"IR"	"5"	"pdhR"	"COG2186"	"FadR"	"Transcriptional regulators"	"Transcription"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Actinomycetales"	"Streptomycetaceae"	"Streptomyces"	"Streptomyces hygroscopicus"
"gene_id_4431943"	"DL_50_2"	2	"50"	"DL"	"2"	"pdhR"	"COG2186"	"FadR"	"Transcriptional regulators"	"Transcription"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Actinomycetales"	"Streptomycetaceae"	"Streptomyces"	"Streptomyces hygroscopicus"
"gene_id_4431943"	"IR_50_2"	2	"50"	"IR"	"2"	"pdhR"	"COG2186"	"FadR"	"Transcriptional regulators"	"Transcription"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Actinomycetales"	"Streptomycetaceae"	"Streptomyces"	"Streptomyces hygroscopicus"
"gene_id_4443965"	"IR_5_1"	2	"5"	"IR"	"1"	"ubiX, bsdB, PAD1"	"COG0163"	"UbiX"	"3-polyprenyl-4-hydroxybenzoate decarboxylase"	"Coenzyme metabolism"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Actinomycetales"	"Streptomycetaceae"	"Streptomyces"	"Streptomyces lydicus"
"gene_id_4443965"	"IR_5_4"	2	"5"	"IR"	"4"	"ubiX, bsdB, PAD1"	"COG0163"	"UbiX"	"3-polyprenyl-4-hydroxybenzoate decarboxylase"	"Coenzyme metabolism"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Actinomycetales"	"Streptomycetaceae"	"Streptomyces"	"Streptomyces lydicus"
"gene_id_4443965"	"DL_5_5"	2	"5"	"DL"	"5"	"ubiX, bsdB, PAD1"	"COG0163"	"UbiX"	"3-polyprenyl-4-hydroxybenzoate decarboxylase"	"Coenzyme metabolism"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Actinomycetales"	"Streptomycetaceae"	"Streptomyces"	"Streptomyces lydicus"
"gene_id_4443965"	"IR_50_5"	2	"50"	"IR"	"5"	"ubiX, bsdB, PAD1"	"COG0163"	"UbiX"	"3-polyprenyl-4-hydroxybenzoate decarboxylase"	"Coenzyme metabolism"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Actinomycetales"	"Streptomycetaceae"	"Streptomyces"	"Streptomyces lydicus"
"gene_id_4443965"	"IR_50_3"	2	"50"	"IR"	"3"	"ubiX, bsdB, PAD1"	"COG0163"	"UbiX"	"3-polyprenyl-4-hydroxybenzoate decarboxylase"	"Coenzyme metabolism"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Actinomycetales"	"Streptomycetaceae"	"Streptomyces"	"Streptomyces lydicus"
"gene_id_4444028"	"IR_5_2"	2	"5"	"IR"	"2"	"HSP20"	"COG0071"	"IbpA"	"Molecular chaperone (small heat shock protein)"	"Posttranslational modification, protein turnover, chaperones"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Actinomycetales"	"Streptomycetaceae"	"Streptomyces"	"Streptomyces lydicus"
"gene_id_4444028"	"DL_50_2"	2	"50"	"DL"	"2"	"HSP20"	"COG0071"	"IbpA"	"Molecular chaperone (small heat shock protein)"	"Posttranslational modification, protein turnover, chaperones"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Actinomycetales"	"Streptomycetaceae"	"Streptomyces"	"Streptomyces lydicus"
"gene_id_4444028"	"IR_50_4"	2	"50"	"IR"	"4"	"HSP20"	"COG0071"	"IbpA"	"Molecular chaperone (small heat shock protein)"	"Posttranslational modification, protein turnover, chaperones"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Actinomycetales"	"Streptomycetaceae"	"Streptomyces"	"Streptomyces lydicus"
"gene_id_4444028"	"IR_50_5"	2	"50"	"IR"	"5"	"HSP20"	"COG0071"	"IbpA"	"Molecular chaperone (small heat shock protein)"	"Posttranslational modification, protein turnover, chaperones"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Actinomycetales"	"Streptomycetaceae"	"Streptomyces"	"Streptomyces lydicus"
"gene_id_4444028"	"IR_5_3"	2	"5"	"IR"	"3"	"HSP20"	"COG0071"	"IbpA"	"Molecular chaperone (small heat shock protein)"	"Posttranslational modification, protein turnover, chaperones"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Actinomycetales"	"Streptomycetaceae"	"Streptomyces"	"Streptomyces lydicus"
"gene_id_4444028"	"DL_5_5"	2	"5"	"DL"	"5"	"HSP20"	"COG0071"	"IbpA"	"Molecular chaperone (small heat shock protein)"	"Posttranslational modification, protein turnover, chaperones"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Actinomycetales"	"Streptomycetaceae"	"Streptomyces"	"Streptomyces lydicus"
"gene_id_4444029"	"DL_50_2"	2	"50"	"DL"	"2"	"SpoIIAA"	"COG1366"	"SpoIIAA"	"Anti-anti-sigma regulatory factor (antagonist of anti-sigma factor)"	"Signal transduction mechanisms"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Actinomycetales"	"Streptomycetaceae"	"Streptomyces"	"Streptomyces lydicus"
"gene_id_4444029"	"IR_5_5"	2	"5"	"IR"	"5"	"SpoIIAA"	"COG1366"	"SpoIIAA"	"Anti-anti-sigma regulatory factor (antagonist of anti-sigma factor)"	"Signal transduction mechanisms"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Actinomycetales"	"Streptomycetaceae"	"Streptomyces"	"Streptomyces lydicus"
"gene_id_4444029"	"IR_50_2"	2	"50"	"IR"	"2"	"SpoIIAA"	"COG1366"	"SpoIIAA"	"Anti-anti-sigma regulatory factor (antagonist of anti-sigma factor)"	"Signal transduction mechanisms"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Actinomycetales"	"Streptomycetaceae"	"Streptomyces"	"Streptomyces lydicus"
"gene_id_4444107"	"IR_50_1"	2	"50"	"IR"	"1"	"TauC"	"COG0600"	"TauC"	"ABC-type nitrate/sulfonate/bicarbonate transport system, permease component"	"Inorganic ion transport and metabolism"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Actinomycetales"	"Streptomycetaceae"	"Streptomyces"	"Streptomyces lydicus"
"gene_id_4444107"	"IR_50_3"	2	"50"	"IR"	"3"	"TauC"	"COG0600"	"TauC"	"ABC-type nitrate/sulfonate/bicarbonate transport system, permease component"	"Inorganic ion transport and metabolism"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Actinomycetales"	"Streptomycetaceae"	"Streptomyces"	"Streptomyces lydicus"
"gene_id_4444107"	"IR_50_4"	2	"50"	"IR"	"4"	"TauC"	"COG0600"	"TauC"	"ABC-type nitrate/sulfonate/bicarbonate transport system, permease component"	"Inorganic ion transport and metabolism"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Actinomycetales"	"Streptomycetaceae"	"Streptomyces"	"Streptomyces lydicus"
"gene_id_4444107"	"IR_50_2"	2	"50"	"IR"	"2"	"TauC"	"COG0600"	"TauC"	"ABC-type nitrate/sulfonate/bicarbonate transport system, permease component"	"Inorganic ion transport and metabolism"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Actinomycetales"	"Streptomycetaceae"	"Streptomyces"	"Streptomyces lydicus"
"gene_id_4465442"	"IR_50_1"	2	"50"	"IR"	"1"	"COG2141"	"COG2141"	"COG2141"	"Coenzyme F420-dependent N5,N10-methylene tetrahydromethanopterin reductase and related flavin-dependent oxidoreductases"	"Energy production and conversion"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Actinomycetales"	"Streptomycetaceae"	"Streptomyces"	"Streptomyces albus"
"gene_id_4465442"	"IR_50_5"	2	"50"	"IR"	"5"	"COG2141"	"COG2141"	"COG2141"	"Coenzyme F420-dependent N5,N10-methylene tetrahydromethanopterin reductase and related flavin-dependent oxidoreductases"	"Energy production and conversion"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Actinomycetales"	"Streptomycetaceae"	"Streptomyces"	"Streptomyces albus"
"gene_id_4465442"	"IR_50_3"	2	"50"	"IR"	"3"	"COG2141"	"COG2141"	"COG2141"	"Coenzyme F420-dependent N5,N10-methylene tetrahydromethanopterin reductase and related flavin-dependent oxidoreductases"	"Energy production and conversion"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Actinomycetales"	"Streptomycetaceae"	"Streptomyces"	"Streptomyces albus"
"gene_id_4598001"	"IR_5_3"	2	"5"	"IR"	"3"	"UGP2, galU, galF"	"COG1210"	"GalU"	"UDP-glucose pyrophosphorylase"	"Cell envelope biogenesis, outer membrane"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Actinomycetales"	"Pseudonocardiaceae"	"Pseudonocardia"	"Pseudonocardia dioxanivorans"
"gene_id_4598001"	"IR_5_2"	2	"5"	"IR"	"2"	"UGP2, galU, galF"	"COG1210"	"GalU"	"UDP-glucose pyrophosphorylase"	"Cell envelope biogenesis, outer membrane"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Actinomycetales"	"Pseudonocardiaceae"	"Pseudonocardia"	"Pseudonocardia dioxanivorans"
"gene_id_4598001"	"IR_5_4"	2	"5"	"IR"	"4"	"UGP2, galU, galF"	"COG1210"	"GalU"	"UDP-glucose pyrophosphorylase"	"Cell envelope biogenesis, outer membrane"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Actinomycetales"	"Pseudonocardiaceae"	"Pseudonocardia"	"Pseudonocardia dioxanivorans"
"gene_id_4598001"	"IR_50_3"	2	"50"	"IR"	"3"	"UGP2, galU, galF"	"COG1210"	"GalU"	"UDP-glucose pyrophosphorylase"	"Cell envelope biogenesis, outer membrane"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Actinomycetales"	"Pseudonocardiaceae"	"Pseudonocardia"	"Pseudonocardia dioxanivorans"
"gene_id_4649377"	"IR_5_1"	2	"5"	"IR"	"1"	"GloB"	"COG0491"	"GloB"	"Zn-dependent hydrolases, including glyoxylases"	"General function prediction only"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Actinomycetales"	"Micromonosporaceae"	"Micromonospora"	"Micromonospora echinaurantiaca"
"gene_id_4649377"	"IR_50_5"	2	"50"	"IR"	"5"	"GloB"	"COG0491"	"GloB"	"Zn-dependent hydrolases, including glyoxylases"	"General function prediction only"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Actinomycetales"	"Micromonosporaceae"	"Micromonospora"	"Micromonospora echinaurantiaca"
"gene_id_4649377"	"IR_5_3"	2	"5"	"IR"	"3"	"GloB"	"COG0491"	"GloB"	"Zn-dependent hydrolases, including glyoxylases"	"General function prediction only"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Actinomycetales"	"Micromonosporaceae"	"Micromonospora"	"Micromonospora echinaurantiaca"
"gene_id_4649377"	"IR_50_3"	2	"50"	"IR"	"3"	"GloB"	"COG0491"	"GloB"	"Zn-dependent hydrolases, including glyoxylases"	"General function prediction only"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Actinomycetales"	"Micromonosporaceae"	"Micromonospora"	"Micromonospora echinaurantiaca"
"gene_id_4649377"	"IR_50_1"	2	"50"	"IR"	"1"	"GloB"	"COG0491"	"GloB"	"Zn-dependent hydrolases, including glyoxylases"	"General function prediction only"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Actinomycetales"	"Micromonosporaceae"	"Micromonospora"	"Micromonospora echinaurantiaca"
"gene_id_4700349"	"DL_5_3"	2	"5"	"DL"	"3"	"gmhA, lpcA"	"COG0279"	"GmhA"	"Phosphoheptose isomerase"	"Carbohydrate transport and metabolism"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Actinomycetales"	"Streptomycetaceae"	"Streptomyces"	"Streptomyces rubrolavendulae"
"gene_id_4700349"	"IR_5_2"	2	"5"	"IR"	"2"	"gmhA, lpcA"	"COG0279"	"GmhA"	"Phosphoheptose isomerase"	"Carbohydrate transport and metabolism"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Actinomycetales"	"Streptomycetaceae"	"Streptomyces"	"Streptomyces rubrolavendulae"
"gene_id_4700349"	"IR_50_5"	2	"50"	"IR"	"5"	"gmhA, lpcA"	"COG0279"	"GmhA"	"Phosphoheptose isomerase"	"Carbohydrate transport and metabolism"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Actinomycetales"	"Streptomycetaceae"	"Streptomyces"	"Streptomyces rubrolavendulae"
"gene_id_4700349"	"DL_50_1"	2	"50"	"DL"	"1"	"gmhA, lpcA"	"COG0279"	"GmhA"	"Phosphoheptose isomerase"	"Carbohydrate transport and metabolism"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Actinomycetales"	"Streptomycetaceae"	"Streptomyces"	"Streptomyces rubrolavendulae"
"gene_id_4700349"	"IR_5_3"	2	"5"	"IR"	"3"	"gmhA, lpcA"	"COG0279"	"GmhA"	"Phosphoheptose isomerase"	"Carbohydrate transport and metabolism"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Actinomycetales"	"Streptomycetaceae"	"Streptomyces"	"Streptomyces rubrolavendulae"
"gene_id_4700349"	"IR_5_5"	2	"5"	"IR"	"5"	"gmhA, lpcA"	"COG0279"	"GmhA"	"Phosphoheptose isomerase"	"Carbohydrate transport and metabolism"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Actinomycetales"	"Streptomycetaceae"	"Streptomyces"	"Streptomyces rubrolavendulae"
"gene_id_4700349"	"IR_50_3"	2	"50"	"IR"	"3"	"gmhA, lpcA"	"COG0279"	"GmhA"	"Phosphoheptose isomerase"	"Carbohydrate transport and metabolism"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Actinomycetales"	"Streptomycetaceae"	"Streptomyces"	"Streptomyces rubrolavendulae"
"gene_id_4744385"	"DL_50_2"	2	"50"	"DL"	"2"	"COG3328"	"COG3328"	"COG3328"	"Transposase and inactivated derivatives"	"DNA replication, recombination, and repair"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Actinomycetales"	"Streptomycetaceae"	"Streptomyces"	"Streptomyces violaceusniger"
"gene_id_4744385"	"DL_5_3"	2	"5"	"DL"	"3"	"COG3328"	"COG3328"	"COG3328"	"Transposase and inactivated derivatives"	"DNA replication, recombination, and repair"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Actinomycetales"	"Streptomycetaceae"	"Streptomyces"	"Streptomyces violaceusniger"
"gene_id_4744385"	"DL_50_1"	2	"50"	"DL"	"1"	"COG3328"	"COG3328"	"COG3328"	"Transposase and inactivated derivatives"	"DNA replication, recombination, and repair"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Actinomycetales"	"Streptomycetaceae"	"Streptomyces"	"Streptomyces violaceusniger"
"gene_id_4744385"	"DL_5_2"	2	"5"	"DL"	"2"	"COG3328"	"COG3328"	"COG3328"	"Transposase and inactivated derivatives"	"DNA replication, recombination, and repair"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Actinomycetales"	"Streptomycetaceae"	"Streptomyces"	"Streptomyces violaceusniger"
"gene_id_4744385"	"DL_5_5"	2	"5"	"DL"	"5"	"COG3328"	"COG3328"	"COG3328"	"Transposase and inactivated derivatives"	"DNA replication, recombination, and repair"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Actinomycetales"	"Streptomycetaceae"	"Streptomyces"	"Streptomyces violaceusniger"
"gene_id_4748768"	"IR_50_4"	2	"50"	"IR"	"4"	"ftsK, spoIIIE"	"COG1674"	"FtsK"	"DNA segregation ATPase FtsK/SpoIIIE and related proteins"	"Cell division and chromosome partitioning"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Actinomycetales"	"Micromonosporaceae"	"Actinoplanes"	"Actinoplanes derwentensis"
